0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	candidate_id
0.21824017	0.23622616	0.21869434	0.23946029	0.2092377	0.20686117	0.22126193	0.19954248	0.22538110000000003	0.21289104	0.08521383	0.23751318	0.24447928	0.18011114	0.20651542	0.15434669	0.087906785	0.07723966	0.1448507	0.21224687	0.052699264	0.24020708	0.21526296	0.21809279999999998	0.24364991	0.046578243	0.22822464	0.21691106	0.2152322	0.21359348	0.202475	0.20209052	0.21953453	0.20264438	0.23125033	0.24143575	0.22068131	0.13364288	0.10077221	0.20868255	0.23792845	0.22351006	0.054874099999999995	0.25594294	0.23975417	0.20512664	0.21351308	0.1693292	0.09518714	0.18241893	65897
0.2134982	0.21153814	0.21627626	0.23479539	0.20513448	0.20239313	0.42795485	0.20858304	0.20406136	0.20191152	0.065733805	0.21338974	0.23780958	0.16420934	0.19917609	0.123348325	0.07008242	0.07206222400000001	0.11740382	0.20467366	0.064421065	0.24561414	0.21181138	0.21728360000000002	0.22917268	0.07560669	0.23409122	0.11224438	0.20884831	0.43259838	0.20771998	0.2016394	0.20922099	0.2115264	0.23113921	0.23287339999999998	0.21226399999999998	0.15746891	0.07643321	0.20796849	0.22310741	0.22584692	0.053987514	0.23826309999999998	0.22867082	0.21137814	0.21027470000000004	0.17443562	0.05809341	0.17067778	65932
0.23376952	0.24318776	0.22787218	0.25087085	0.2271505	0.22445448	0.33259147	0.30785242	0.22864774	0.23286359	0.08844367	0.22433235	0.2969047	0.20443916	0.22604957	0.11811924	0.10294695	0.08350749	0.104891345	0.23185192	0.0766664	0.25771967	0.28166384	0.28145570000000003	0.26585427	0.08570039	0.26552367	0.13093641	0.21922122	0.31807733	0.22792853	0.21231173	0.225423	0.22885160000000002	0.26179585	0.27504122	0.23208985	0.08257250000000001	0.08080453	0.39671654	0.26344565	0.24534217	0.103799894	0.26781064	0.26067498	0.21664926	0.2541542	0.18458506	0.102618106	0.18692566	66091
0.9827644	0.99404365	0.93854195	0.9791790000000001	0.9798163000000001	0.9834594000000001	0.9188483000000001	0.97420645	0.99022466	0.94702274	0.7685066999999999	0.97999763	0.96129346	0.99768615	0.97154206	0.6562748	0.7857805	0.8217409	0.9020138000000001	0.9549779	0.81818765	0.9895243	0.9943673000000001	0.99044365	0.9456933000000001	0.8408431999999999	0.9886269	0.8484630999999999	0.9901788	0.8765006999999999	0.9742700000000001	0.98766565	0.97175354	0.98671097	0.9677733000000001	0.9958404000000001	0.9901631	0.897384	0.8408693000000002	0.9725379999999999	0.97948647	0.8959628000000001	0.8375499	0.9515700999999999	0.99457705	0.9680094000000001	0.98889637	0.99418664	0.8508425999999999	0.9462367	66144
0.9559056	0.9429738999999999	0.94809735	0.76626956	0.9504598	0.97803694	0.88186735	0.9712927	0.8443738000000002	0.87971395	0.655904	0.9316054	0.96241033	0.98516965	0.9693987	0.66569406	0.68499506	0.7790687	0.63926595	0.63632226	0.8306950999999999	0.8992945	0.9742576	0.6104706	0.88722205	0.7498504	0.97579795	0.881511	0.9533741	0.70348054	0.91493696	0.98787826	0.97823745	0.9830171	0.96960026	0.947918	0.8286594999999999	0.754069	0.7628135	0.98393583	0.96050775	0.97863346	0.6803904000000001	0.69921255	0.9801995000000001	0.9369117	0.99538165	0.9775449	0.47912228	0.94663864	66388
0.21127893	0.19950955	0.20414105	0.23078442	0.20682576	0.19487333	0.16418497	0.17023285	0.20509377	0.21140344	0.02047215	0.20283638	0.22349267	0.15443647	0.20398338	0.03942308	0.025221765	0.019618588	0.03786097	0.18479459	0.023000546	0.21593794	0.21354496	0.19525617	0.22553720000000002	0.018156298	0.20784612	0.03239951	0.19918478	0.237567	0.18979028	0.19062218	0.19475108	0.19924375	0.22586499	0.23010124	0.21223004	0.023394283	0.013697256000000001	0.20108962	0.22604339999999998	0.20811991	0.020499885	0.21239965	0.21686701	0.19871594	0.20780717	0.15649098	0.015008021000000002	0.15556645	66900
0.80893874	0.31146303	0.96166414	0.79335934	0.97004604	0.90719116	0.7967797	0.92774516	0.5686098	0.9713876	0.513517	0.9738174	0.97836393	0.8670071	0.9296686	0.8656447	0.7110611	0.13757665	0.36646608	0.95145285	0.85428613	0.9792325000000001	0.7851433000000001	0.95779914	0.9858143	0.7047338000000001	0.29532355	0.7005104	0.8911180000000001	0.79925716	0.8996738000000001	0.7350616	0.976318	0.9767179	0.4799639	0.95486265	0.9753816999999999	0.9255814	0.6374779	0.86955607	0.44504955	0.9592854	0.8351877000000001	0.95819366	0.9868151	0.95059586	0.985886	0.8672844999999999	0.59521586	0.92357486	67000
0.8753805	0.59363604	0.93237233	0.7825268	0.98249775	0.89391124	0.9004144000000001	0.98706275	0.7237857	0.9790045	0.7756066	0.9755229999999999	0.9799817	0.9844710999999999	0.9562023000000001	0.83711255	0.78571266	0.3654309	0.6880526	0.8778448	0.8585526	0.9920449	0.97189337	0.98623234	0.9799517	0.7790954999999999	0.8556269	0.7783145	0.97355324	0.89604896	0.904993	0.9119341000000001	0.98732215	0.98850816	0.6344986	0.99028754	0.9868738000000001	0.85532147	0.7872685	0.9632083	0.85716814	0.9710876	0.7807608	0.96658105	0.987756	0.9829465000000001	0.9799533000000001	0.9783678	0.7605531999999999	0.8030276999999999	67137
0.96184576	0.7357281	0.98848873	0.91479164	0.9577716999999999	0.8814504999999999	0.72616667	0.7087405	0.96737605	0.9552837	0.35069272	0.8162606	0.90342826	0.79703283	0.91567683	0.36212412	0.3558925	0.27509302	0.39785346	0.9404232	0.21580301	0.82156456	0.96452546	0.87187135	0.9476408000000002	0.25958398	0.5986140999999999	0.41497007	0.9578055	0.643972	0.9196232	0.87871116	0.7142548000000001	0.8522267	0.93889636	0.9290502	0.94901204	0.41714373	0.37879896	0.6524385	0.9059983	0.9012292	0.14125538	0.93942964	0.9490096	0.7697563000000001	0.9252959999999999	0.8468652	0.5840095000000001	0.93185335	67342
0.90040475	0.9538318000000001	0.87830615	0.8725284	0.97017246	0.8444335	0.8055277	0.9835601999999999	0.84777814	0.9626556999999999	0.59166443	0.9399544	0.9541353000000001	0.9491655000000001	0.8276374	0.8287684000000001	0.4665706	0.47202644	0.86113083	0.9779564000000001	0.29298833	0.9181097	0.95958275	0.9742531999999999	0.7187024999999999	0.51727116	0.9735126000000001	0.67680967	0.93266624	0.7034316999999999	0.97149456	0.8987904000000001	0.9146907	0.9345610999999999	0.92213595	0.9732798	0.9792427	0.74043953	0.7521182	0.80686736	0.90397495	0.97862387	0.1776369	0.93430835	0.81177026	0.9824424999999999	0.9530864	0.9782848	0.6754038	0.87279505	67595
