0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	candidate_id
0.51400715	0.5012840999999999	0.45797020000000005	0.39967993	0.84499633	0.64928234	0.26660421	0.5012840999999999	0.29019248	0.47758937	0.21408288	0.35631636	0.39953554	0.69522494	0.5012840999999999	0.31412873	0.5012840999999999	0.23391962	0.5679049	0.33023924	0.33787334	0.29729766	0.28368777	0.15916613	0.56151325	0.21071157	0.5012840999999999	0.2759095	0.7193305	0.5012840999999999	0.88050455	0.46974579999999994	0.20100346	0.43646526	0.4339349	0.5012840999999999	0.11115888	0.5963868	0.7801362	0.20517668	0.27623752	0.31748122	0.37309158	0.44385818	0.3862076	0.5012840999999999	0.16633448	0.49748227	0.5622686	0.38670692	177856
0.51699406	0.49848667	0.19571337	0.18377168	0.25655285	0.36338758	0.24021074	0.49848667	0.16139635	0.45184929999999995	0.14186141	0.3305614	0.046569984	0.38656834	0.49848667	0.3973414	0.49848667	0.29664293	0.21043923	0.066083625	0.15835870000000002	0.20381871	0.16564481	0.13917144	0.3142222	0.13794267	0.49848667	0.18623495	0.19588387	0.49848667	0.24363520000000002	0.44184968	0.043544672	0.27353632	0.29164332	0.49848667	0.050780725	0.36576703	0.27490318	0.026715192999999998	0.19675012	0.16879283	0.16982952	0.346387	0.16061389999999998	0.49848667	0.11497818	0.19695449	0.41635140000000004	0.13339627	235056
0.51330614	0.5007579000000001	0.44462213	0.48015168	0.36580503	0.3491236	0.42739442	0.5007579000000001	0.24852641	0.6082159	0.24830334	0.4447465	0.09331637	0.5280773	0.5007579000000001	0.6708384000000001	0.5007579000000001	0.26499435	0.38651615	0.072801	0.17161307	0.5922568	0.58709925	0.23202358	0.73292154	0.12706624	0.5007579000000001	0.41579738	0.4785286	0.5007579000000001	0.66949844	0.60168076	0.10387203	0.32383072	0.5897177	0.5007579000000001	0.1419426	0.55106723	0.6645859000000001	0.1325957	0.5310946999999999	0.39672303	0.27513796	0.6763011	0.12217275	0.5007579000000001	0.07529171	0.17637175	0.7273685999999999	0.18506240000000002	235489
0.5121266999999999	0.49816087	0.75124913	0.5744619000000001	0.8056293000000001	0.664918	0.5485303	0.49816087	0.62090844	0.7542514	0.5959145	0.55842704	0.6039912	0.5808225	0.49816087	0.5147467	0.49816087	0.7685938	0.7072563000000001	0.73253286	0.6462318	0.5707784	0.58177763	0.42781594	0.72289217	0.64884806	0.49816087	0.5848669	0.6894858	0.49816087	0.9152110000000001	0.707385	0.5554406	0.85417217	0.7709275999999999	0.49816087	0.61163855	0.7184467	0.9014523000000001	0.48308334	0.42879736	0.6666686	0.7720109	0.6732769000000001	0.4890401	0.49816087	0.588766	0.6465143	0.72317857	0.6411786	239349
0.5142667000000001	0.49715063	0.5742086999999999	0.78742665	0.9410543	0.9159681000000001	0.79529715	0.49715063	0.8113425999999999	0.8155496	0.6959506	0.7952376999999999	0.7205225000000001	0.9641226	0.49715063	0.876777	0.49715063	0.7488922	0.8251381	0.48935747	0.7638241	0.69434017	0.77547294	0.6870263000000001	0.87956744	0.7799067	0.49715063	0.8278661	0.78997433	0.49715063	0.9527256	0.79255164	0.51645166	0.68605757	0.746011	0.49715063	0.49271977	0.61076653	0.75666785	0.62354815	0.85372084	0.6332105	0.8065073	0.8436246	0.7604153	0.49715063	0.66445106	0.74773157	0.85449874	0.7564208	244924
0.5143099	0.496461	0.43690866	0.26713023	0.8987516	0.73582274	0.47156899999999996	0.496461	0.309792	0.6038424	0.20670801	0.39457548	0.21064572	0.7411029	0.496461	0.39717942	0.496461	0.49775878	0.49906003	0.31235206	0.31849536	0.3715147	0.36524709999999994	0.22260807	0.5783742	0.23590718	0.496461	0.1812913	0.8365978000000001	0.496461	0.8220351999999999	0.574136	0.44561034	0.16026948	0.52063805	0.496461	0.20723073	0.6038956999999999	0.63281566	0.29408658	0.44510868	0.41813046	0.42381886	0.5327242	0.38983914	0.496461	0.36345246	0.5965722	0.5314263000000001	0.27161399999999997	246603
0.5133589	0.49962390000000007	0.21991134	0.26641044	0.6508593	0.5035304	0.66960025	0.49962390000000007	0.53625304	0.51661503	0.17290165	0.5509246	0.14563882	0.6972755	0.49962390000000007	0.66991067	0.49962390000000007	0.6825772	0.6480497	0.12207481	0.24782033	0.43926632	0.41718626	0.13035713	0.6086799	0.22460867	0.49962390000000007	0.23364548	0.60569453	0.49962390000000007	0.612795	0.46170354	0.19557308	0.54505694	0.54872906	0.49962390000000007	0.12583955	0.48453513	0.70456177	0.12947653	0.31926146	0.41794428	0.6502599	0.58472294	0.45454609999999995	0.49962390000000007	0.36623248	0.28374657	0.54290867	0.3374851	478349
0.5144017	0.5001237000000001	0.3181015	0.44975954	0.81260675	0.47853854	0.42430055	0.5001237000000001	0.6364137	0.4836997	0.1798692	0.30166975	0.18296252	0.45261845	0.5001237000000001	0.5822721	0.5001237000000001	0.35861346	0.5710081	0.20126611	0.61074376	0.39280003	0.67455703	0.09994257	0.49979657	0.569952	0.5001237000000001	0.40239838	0.6812147	0.5001237000000001	0.64559907	0.48704913	0.2890676	0.5670259	0.6366115	0.5001237000000001	0.19147675	0.38872725	0.5240225000000001	0.12853776	0.37083286	0.38828897	0.31783490000000003	0.48701108	0.5635195	0.5001237000000001	0.63354766	0.26974586	0.5393477	0.62790626	478473
0.5164526	0.49713755	0.27656573	0.21327391	0.30638704	0.16698353	0.18187092	0.49713755	0.14606123	0.53909755	0.15873069	0.33596867	0.06140111	0.41238663	0.49713755	0.17917848	0.49713755	0.11040162	0.1102232	0.041459583	0.15091749	0.34428114	0.30732933	0.0812879	0.49747923	0.12883787	0.49713755	0.23854806	0.32085174	0.49713755	0.33510333	0.59552294	0.06599975400000001	0.10968425	0.27079109999999995	0.49713755	0.05633386	0.16809274	0.27684018	0.04237597	0.32751876	0.2391634	0.16287762	0.55864114	0.12575656	0.49713755	0.11556224	0.16769624	0.5628852	0.11029221	478725
0.51448935	0.49697125	0.11921338	0.3370902	0.29293576	0.30666766	0.21714863	0.49697125	0.13761626	0.52319014	0.18302862	0.2061149	0.071506344	0.54771477	0.49697125	0.21702248	0.49697125	0.3220135	0.08247709	0.067416854	0.14177779999999998	0.22898515	0.29612342	0.08710491	0.43817753	0.16358589	0.49697125	0.2414743	0.33918652	0.49697125	0.19203314	0.48254523	0.10345376	0.23046651	0.301041	0.49697125	0.14383845	0.20298475	0.25004336	0.07788309	0.26359424	0.21134731	0.20309068	0.3983297	0.23625042	0.49697125	0.16385454	0.19207439999999998	0.45034814	0.22794156	478985
