0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	candidate_id
0.019440634	0.003065987	0.34243545	0.033977136	0.024405984	0.06416271	0.12262503	0.04656336	0.043451037000000005	0.078078195	0.06437697	0.2516456	0.04331671	0.052695665999999995	0.04958947	0.2266011	0.0023410467	0.018185556000000002	0.06371447400000001	0.066682555	0.02542684	0.019913675	0.07742228	0.052452568	0.0119805	0.17166814	0.046257667	0.027525762000000002	0.26910245	0.1295335	0.02931841	0.07400813	0.07360144	0.062210847	0.055776245999999995	0.025187433	0.036640067000000005	0.022973577000000002	0.022239937999999997	0.027484115	0.050416995	0.026289685	0.006842478000000001	0.050594438	0.13822806	0.06244342	0.07012482	0.024284445	0.07967527	0.04232689	65897
0.115824364	0.005568592	0.2351178	0.08280487	0.119598076	0.18996964	0.24755171	0.08939515	0.14672956	0.4802791	0.119782165	0.51475215	0.063617125	0.15586726	0.20174614	0.5203585999999999	0.0076696593	0.025412649	0.05287806	0.11556609	0.08683202400000001	0.109392874	0.45814303	0.20195657	0.09717361	0.4052407	0.12642448	0.24444568	0.49316332	0.4732809	0.020435415	0.015117374	0.118253216	0.45003083	0.35958645	0.0193991	0.081824735	0.08400219	0.014273089	0.08082399	0.10554782	0.07418673	0.050684485999999994	0.09465869	0.08883133	0.15845786	0.05374365	0.10489963	0.122038335	0.058695994	65932
0.12580578	0.025659094	0.31451982	0.0889403	0.12951459	0.23904678	0.25822	0.118127346	0.26317429999999997	0.40064102	0.23701175	0.45904404	0.06021877	0.19274849	0.20328787	0.42701918	0.015592844	0.024361677	0.0599264	0.08804862	0.12281885	0.25743067	0.39396122	0.20061589999999999	0.20312606	0.34112433	0.09848069	0.11087317	0.45928296	0.32160813	0.00868122	0.018161586	0.21999064	0.32212785	0.32356468	0.005365843	0.14068715	0.092044495	0.015710285	0.092743084	0.06996914	0.0834513	0.04683856	0.16963996	0.09610817599999999	0.26192448	0.06997842	0.1509689	0.1447925	0.044395857000000004	66091
0.91693926	0.6611089	0.99928975	0.86963296	0.931797	0.8734367000000001	0.9616485	0.5389371999999999	0.9565802	0.96880585	0.95321983	0.9755411	0.7195159999999999	0.96124	0.8381648000000002	0.96658295	0.71967864	0.84702766	0.9234293	0.7791639	0.8222316999999999	0.9591443999999999	0.93897474	0.8369063	0.61221087	0.95392483	0.6174251000000001	0.89656305	0.9827094999999999	0.88256276	0.6365291999999999	0.47458246	0.94951844	0.96037227	0.36454263	0.5843725000000001	0.89320755	0.9550076999999999	0.8714489	0.9443294	0.8232946	0.77741855	0.9281832	0.95516926	0.68599	0.8032336999999999	0.67800355	0.77871966	0.76470464	0.67137134	66144
0.38543817	0.05154118	0.43248114	0.39548174	0.5724883000000001	0.23278955	0.5000362	0.43597179999999996	0.4606304	0.65604097	0.43106377	0.6285406	0.08962121	0.42564082	0.39252242	0.723433	0.107769765	0.094245866	0.21845666	0.47770512	0.36214104	0.55464506	0.56936634	0.5033188	0.35394302	0.8049463000000001	0.34050408	0.37646	0.6403709	0.6856047	0.08618217	0.12312619400000001	0.54363257	0.5517302	0.44224086	0.092158176	0.31984854	0.19766498	0.249676	0.5849025999999999	0.10912052	0.37137517	0.25042129999999996	0.5702451999999999	0.3979331	0.26299608	0.2836621	0.42399764	0.14166531	0.19505504	66388
0.05083932	0.0049200915	0.5262260999999999	0.045357722999999996	0.10549860400000001	0.17571272	0.19448741	0.10712635	0.12018404	0.21466212	0.11796098	0.48687264	0.03184593	0.11403602	0.04795279	0.5316901999999999	0.0023648952999999998	0.00569122	0.03818201	0.081547305	0.08880084	0.08572378	0.2343651	0.11331415	0.037041657	0.45251927	0.06350365	0.057151407	0.33781683	0.39092140000000003	0.0037177254	0.008152299	0.16404006	0.24952416	0.19690941	0.0044947555	0.061047707	0.06642501	0.01750126	0.03159508	0.02450416	0.03720914	0.027801897000000002	0.12328546	0.16250387	0.12376645	0.050415747000000004	0.044009842	0.053334985	0.026012233	66900
0.42508218	0.2889854	0.9995326999999999	0.40007535	0.8549724	0.6332720000000001	0.7967786	0.33891106	0.7816156	0.90530485	0.6893585999999999	0.9563955	0.10707308	0.8778806999999998	0.73834795	0.8258032	0.24050125	0.27328876	0.35961747	0.13026874	0.17287177	0.5763693	0.83627754	0.39024433	0.45945492	0.9693345	0.6108808000000001	0.77748144	0.9353408000000001	0.7443092	0.07291875	0.07763526	0.88992363	0.7251890999999999	0.6373715999999999	0.077076696	0.33501790000000004	0.7939288000000001	0.17621283	0.75305265	0.54488456	0.76616067	0.36968175	0.7202819	0.19188206	0.7433991	0.27013594	0.31891564	0.26926672	0.36609533	67000
0.24358378	0.06556580000000001	0.7898932	0.18063554	0.85287297	0.67372817	0.7463445	0.48215749999999996	0.69458246	0.84869486	0.60787684	0.8245193000000001	0.22889681	0.69717646	0.6744836	0.94392824	0.032860868	0.061461437	0.22337680000000001	0.22468928	0.47699627	0.3646707	0.6692486	0.38853390000000004	0.24248187	0.7735108	0.29698464	0.5644844	0.8839954	0.8557041	0.042872414000000005	0.10118371	0.561321	0.8115156	0.5805969	0.09492010000000001	0.41395825	0.5570126999999999	0.19239922	0.38118209999999997	0.34343979999999996	0.22112359999999998	0.19221956	0.6008559	0.23036638	0.5090220999999999	0.16289754	0.18401435	0.18503343	0.39568508	67137
0.23822826	0.11101818	0.42739722	0.42876720000000007	0.19697532	0.28324234	0.23662488	0.36692068	0.43986377	0.6287251	0.35757273	0.56598383	0.16737488	0.3960189	0.33125287	0.6572747	0.023667942999999997	0.24261932	0.14336126	0.25122207	0.2630217	0.34592035	0.7269936	0.43724167	0.30484205	0.5407968000000001	0.22371416	0.12119736	0.5495948	0.7129158	0.020437200000000003	0.047965225	0.41437579999999996	0.56929797	0.5308115	0.055540197	0.28349972	0.3390562	0.050146453	0.30822843	0.15950553	0.4747603	0.19469879999999998	0.42212483	0.20917957	0.34574747	0.16828829999999997	0.21192569	0.25036556	0.16589378	67342
0.1273885	0.10840316	0.6534260999999999	0.5891359	0.18440525	0.66946423	0.2832004	0.34034595	0.6265272	0.40257812	0.8397325000000001	0.74451244	0.34757414	0.40617179999999997	0.13085982	0.41825450000000003	0.018796413999999997	0.6927454000000001	0.13777803	0.4495807	0.25006267	0.6017836	0.41033587	0.2722353	0.221958	0.6673686	0.54357016	0.73582894	0.86379784	0.4031573	0.06663335	0.14542957	0.7828998	0.33066806	0.09661847	0.12534645	0.047739364000000006	0.53144354	0.13512695	0.44590586	0.32542600000000005	0.29871583	0.050513300000000004	0.44631365	0.20007893	0.5657585999999999	0.1750602	0.08837733	0.39229178	0.28020158	67595
